
EMPRESA NACIONAL DE MINERIA (ENM) PRODUCTOR          PACKING LIST                             PAG.  :   1
NATIONAL MINING COMPANY                       CODIGO DE LOTE   : E-12316                      FECHA :23/05/2022
                                              -----------------------------
FLUJO        : 
DESCRIPCION  : CATODOS GRADO A
N° INSTR. DE EMBARQUE : 27349
CLIENTE      : NORTHERN PRIORITY
Lote Sipa    : 

----------------------------------------------------------------------------------------------------------------------------- 
MARCA       DESCRIPCION         PESO NETO      PESO BRUTO     GRUPO     UNIDADES       UBICACION         SERIE                
-----------------------------------------------------------------------------------------------------------------------------

X1AZ    EQUIS FRANJA AZUL         2,487           2,488         07         20                           E-12316
X1AZ    EQUIS FRANJA AZUL         2,159           2,160         07         20                           E-12317
X1AZ    EQUIS FRANJA AZUL         2,165           2,166         07         20                           E-12318
X1AZ    EQUIS FRANJA AZUL         2,123           2,124         07         20                           E-12319
X1AZ    EQUIS FRANJA AZUL         2,094           2,095         07         20                           E-12320
X1AZ    EQUIS FRANJA AZUL         2,135           2,136         07         20                           E-12321
X1AZ    EQUIS FRANJA AZUL         2,107           2,108         07         20                           E-12322
X1AZ    EQUIS FRANJA AZUL         2,105           2,106         07         20                           E-12323
X1AZ    EQUIS FRANJA AZUL         2,134           2,135         07         20                           E-12324
X1AZ    EQUIS FRANJA AZUL         2,515           2,516         07         20                           E-12325
X1AZ    EQUIS FRANJA AZUL         2,458           2,459         07         20                           E-12326
X1AZ    EQUIS FRANJA AZUL         2,164           2,165         07         20                           E-12327
X1AZ    EQUIS FRANJA AZUL         2,196           2,197         07         20                           E-12328
X1AZ    EQUIS FRANJA AZUL         2,465           2,466         07         20                           E-12329
X1AZ    EQUIS FRANJA AZUL         2,190           2,191         07         20                           E-12330
X1AZ    EQUIS FRANJA AZUL         2,482           2,483         31         20                           E-12331
X1AZ    EQUIS FRANJA AZUL         2,057           2,058         07         20                           E-12332
X1AZ    EQUIS FRANJA AZUL         2,208           2,209         07         20                           E-12333
X1AZ    EQUIS FRANJA AZUL         2,453           2,454         07         20                           E-12334
X1AZ    EQUIS FRANJA AZUL         2,330           2,331         13         20                           E-12335
X1AZ    EQUIS FRANJA AZUL         2,458           2,459         13         20                           E-12336
X1AZ    EQUIS FRANJA AZUL         2,429           2,430         13         20                           E-12337
X1AZ    EQUIS FRANJA AZUL         2,347           2,348         13         20                           E-12338
X1AZ    EQUIS FRANJA AZUL         2,423           2,424         13         20                           E-12339
X1AZ    EQUIS FRANJA AZUL         2,199           2,200         13         20                           E-12340
X1AZ    EQUIS FRANJA AZUL         2,347           2,348         13         20                           E-12341
X1AZ    EQUIS FRANJA AZUL         2,394           2,395         13         20                           E-12342
X1AZ    EQUIS FRANJA AZUL         2,140           2,141         07         20                           E-12343
X1AZ    EQUIS FRANJA AZUL         2,463           2,464         13         20                           E-12344
X1AZ    EQUIS FRANJA AZUL         2,363           2,364         13         20                           E-12345
X1AZ    EQUIS FRANJA AZUL         2,059           2,060         07         20                           E-12346
X1AZ    EQUIS FRANJA AZUL         2,161           2,162         07         20                           E-12347
X1AZ    EQUIS FRANJA AZUL         2,417           2,418         07         20                           E-12348
X1AZ    EQUIS FRANJA AZUL         2,439           2,440         13         20                           E-12349
X1AZ    EQUIS FRANJA AZUL         2,457           2,458         13         20                           E-12350
X1AZ    EQUIS FRANJA AZUL         2,233           2,234         13         20                           E-12351
X1AZ    EQUIS FRANJA AZUL         2,163           2,164         13         20                           E-12352
X1AZ    EQUIS FRANJA AZUL         2,180           2,181         13         20                           E-12353
X1AZ    EQUIS FRANJA AZUL         2,131           2,132         13         20                           E-12354
X1AZ    EQUIS FRANJA AZUL         2,250           2,251         13         20                           E-12355
X1AZ    EQUIS FRANJA AZUL         2,273           2,274         40         20                           E-12356
X1AZ    EQUIS FRANJA AZUL         2,210           2,211         40         20                           E-12357
X1AZ    EQUIS FRANJA AZUL         2,231           2,232         40         20                           E-12358
X1AZ    EQUIS FRANJA AZUL         2,177           2,178         40         20                           E-12359


------------------------------------------------------------------------------------------------------------------------
T.SUB-LOTES              TOT.PAQUETES =44      TOT.UNID. = 880   T/P NETO (kg) = 99,971      T/P BRUTO (kg) = 100,015
------------------------------------------------------------------------------------------------------------------------
