
EMPRESA NACIONAL DE MINERIA (ENM) PRODUCTOR          PACKING LIST                             PAG.  :   1
NATIONAL MINING COMPANY                       CODIGO DE LOTE   : E-1586                      FECHA :05/06/2018
                                              -----------------------------
FLUJO        : 
DESCRIPCION  : CATODOS EW EL SALADO
N° INSTR. DE EMBARQUE : 24576
CLIENTE      : MOL BELIEF
Lote Sipa    : 18050082

----------------------------------------------------------------------------------------------------------------------------- 
MARCA       DESCRIPCION         PESO NETO      PESO BRUTO     GRUPO     UNIDADES       UBICACION         SERIE                
-----------------------------------------------------------------------------------------------------------------------------

01RJ    FRANJA ROJA               1,982           1,983                    75                           E-1586 
01RJ    FRANJA ROJA               2,017           2,018                    105                          E-1587 
01RJ    FRANJA ROJA               1,991           1,992                    102                          E-1588 
01RJ    FRANJA ROJA               2,030           2,031                    87                           E-1589 
01RJ    FRANJA ROJA               2,007           2,008                    96                           E-1590 
01RJ    FRANJA ROJA               2,038           2,039                    86                           E-1591 
01RJ    FRANJA ROJA               2,009           2,010                    74                           E-1592 
01RJ    FRANJA ROJA               1,961           1,962                    67                           E-1593 
01RJ    FRANJA ROJA               2,022           2,023                    70                           E-1594 
01RJ    FRANJA ROJA               1,966           1,967                    71                           E-1595 
01RJ    FRANJA ROJA               2,018           2,019                    78                           E-1596 
01RJ    FRANJA ROJA               1,995           1,996                    68                           E-1597 
01RJ    FRANJA ROJA               1,982           1,983                    80                           E-1598 
01RJ    FRANJA ROJA               2,017           2,018                    65                           E-1599 
01RJ    FRANJA ROJA               2,043           2,044                    71                           E-1601 
01RJ    FRANJA ROJA               2,033           2,034                    103                          E-1602 
01RJ    FRANJA ROJA               1,975           1,976                    99                           E-1603 
01RJ    FRANJA ROJA               2,002           2,003                    88                           E-1604 
01RJ    FRANJA ROJA               2,007           2,008                    91                           E-1605 
01RJ    FRANJA ROJA               1,994           1,995                    88                           E-1606 
01RJ    FRANJA ROJA               2,043           2,044                    90                           E-1607 
01RJ    FRANJA ROJA               2,050           2,051                    92                           E-1608 
01RJ    FRANJA ROJA               1,974           1,975                    87                           E-1609 
01RJ    FRANJA ROJA               2,043           2,044                    69                           E-1610 
01RJ    FRANJA ROJA               1,987           1,988                    96                           E-1611 
01RJ    FRANJA ROJA               1,994           1,995                    65                           E-1612 
01RJ    FRANJA ROJA               1,961           1,962                    86                           E-1613 
01RJ    FRANJA ROJA               2,003           2,004                    73                           E-1614 
01RJ    FRANJA ROJA               1,983           1,984                    93                           E-1616 
01RJ    FRANJA ROJA               2,041           2,042                    78                           E-1617 
01RJ    FRANJA ROJA               1,991           1,992                    75                           E-1618 
01RJ    FRANJA ROJA               2,031           2,032                    79                           E-1619 
01RJ    FRANJA ROJA               1,952           1,953                    94                           E-1620 
01RJ    FRANJA ROJA               2,033           2,034                    74                           E-1621 
01RJ    FRANJA ROJA               2,044           2,045                    102                          E-1622 
01RJ    FRANJA ROJA               2,024           2,025                    71                           E-1623 
01RJ    FRANJA ROJA               2,022           2,023                    98                           E-1624 
01RJ    FRANJA ROJA               2,046           2,047                    101                          E-1625 
01RJ    FRANJA ROJA               1,959           1,960                    96                           E-1626 
01RJ    FRANJA ROJA               1,965           1,966                    74                           E-1627 
01RJ    FRANJA ROJA               1,996           1,997                    97                           E-1628 
01RJ    FRANJA ROJA               2,010           2,011                    91                           E-1629 


------------------------------------------------------------------------------------------------------------------------
T.SUB-LOTES              TOT.PAQUETES =42      TOT.UNID. = 3545   T/P NETO (kg) = 84,241      T/P BRUTO (kg) = 84,283
------------------------------------------------------------------------------------------------------------------------
