
EMPRESA NACIONAL DE MINERIA (ENM) PRODUCTOR          PACKING LIST                             PAG.  :   1
NATIONAL MINING COMPANY                       CODIGO DE LOTE   : E-2124                      FECHA :28/06/2022
                                              -----------------------------
FLUJO        : 
DESCRIPCION  : CATODOS EW TALTAL
N° INSTR. DE EMBARQUE : 27434
CLIENTE      : MARIANETTA
Lote Sipa    : 22050651

----------------------------------------------------------------------------------------------------------------------------- 
MARCA       DESCRIPCION         PESO NETO      PESO BRUTO     GRUPO     UNIDADES       UBICACION         SERIE                
-----------------------------------------------------------------------------------------------------------------------------

01AM    FRANJA AMARILLA           2,007           2,008                    70                           E-2124 
01AM    FRANJA AMARILLA           2,010           2,011                    83                           E-2125 
01AM    FRANJA AMARILLA           2,016           2,017                    75                           E-2126 
01AM    FRANJA AMARILLA           2,022           2,023                    85                           E-2127 
01AM    FRANJA AMARILLA           2,031           2,032                    87                           E-2128 
01AM    FRANJA AMARILLA           2,009           2,010                    70                           E-2129 
01AM    FRANJA AMARILLA           2,039           2,040                    87                           E-2130 
01AM    FRANJA AMARILLA           2,026           2,027                    85                           E-2131 
01AM    FRANJA AMARILLA           2,002           2,003                    71                           E-2132 
01AM    FRANJA AMARILLA           2,013           2,014                    67                           E-2133 
01AM    FRANJA AMARILLA           2,020           2,021                    80                           E-2134 
01AM    FRANJA AMARILLA           2,004           2,005                    69                           E-2135 
01AM    FRANJA AMARILLA           2,014           2,015                    67                           E-2136 
01AM    FRANJA AMARILLA           2,024           2,025                    87                           E-2137 
01AM    FRANJA AMARILLA           2,016           2,017                    76                           E-2139 
01AM    FRANJA AMARILLA           2,013           2,014                    75                           E-2140 
01AM    FRANJA AMARILLA           2,019           2,020                    65                           E-2141 
01AM    FRANJA AMARILLA           2,030           2,031                    65                           E-2142 
01AM    FRANJA AMARILLA           2,013           2,014                    75                           E-2143 
01AM    FRANJA AMARILLA           2,012           2,013                    68                           E-2144 
01AM    FRANJA AMARILLA           2,016           2,017                    73                           E-2145 
01AM    FRANJA AMARILLA           2,020           2,021                    76                           E-2146 
01AM    FRANJA AMARILLA           2,017           2,018                    79                           E-2147 
01AM    FRANJA AMARILLA           2,004           2,005                    79                           E-2148 
01AM    FRANJA AMARILLA           2,027           2,028                    75                           E-2149 
01AM    FRANJA AMARILLA           2,011           2,012                    69                           E-2150 
01AM    FRANJA AMARILLA           2,005           2,006                    78                           E-2151 
01AM    FRANJA AMARILLA           2,032           2,033                    69                           E-2152 


------------------------------------------------------------------------------------------------------------------------
T.SUB-LOTES              TOT.PAQUETES =28      TOT.UNID. = 2105   T/P NETO (kg) = 56,472      T/P BRUTO (kg) = 56,500
------------------------------------------------------------------------------------------------------------------------
